Date,FIPS,County,State,Vaccination_Complete_Pct,candidate,party,total_votes,won,lat,long
09/30/2021,53073,Whatcom County,WA,62.9,Joe Biden,DEM,83660,True,48.82590864879129,-121.71989204810522
09/30/2021,53073,Whatcom County,WA,62.9,Donald Trump,REP,50489,False,48.82590864879129,-121.71989204810522
09/30/2021,22081,Red River Parish,LA,30.8,Donald Trump,REP,2413,True,32.09313295492966,-93.33986542407423
09/30/2021,22081,Red River Parish,LA,30.8,Joe Biden,DEM,1644,False,32.09313295492966,-93.33986542407423
09/30/2021,17167,Sangamon County,IL,54.5,Donald Trump,REP,53485,True,39.75816618198051,-89.65887689980788
09/30/2021,17167,Sangamon County,IL,54.5,Joe Biden,DEM,48917,False,39.75816618198051,-89.65887689980788
09/30/2021,49029,Morgan County,UT,41.2,Donald Trump,REP,5181,True,41.08931621651372,-111.5731524737742
09/30/2021,49029,Morgan County,UT,41.2,Joe Biden,DEM,1086,False,41.08931621651372,-111.5731524737742
09/30/2021,47009,Blount County,TN,45.1,Donald Trump,REP,47369,True,35.68721821485272,-83.92551693756884
09/30/2021,47009,Blount County,TN,45.1,Joe Biden,DEM,17932,False,35.68721821485272,-83.92551693756884
09/30/2021,12011,Broward County,FL,60.9,Joe Biden,DEM,618752,True,26.15232237918104,-80.48712563481989
09/30/2021,12011,Broward County,FL,60.9,Donald Trump,REP,333409,False,26.15232237918104,-80.48712563481989
09/30/2021,4001,Apache County,AZ,70.8,Joe Biden,DEM,23293,True,35.39552646734953,-109.48882230843972
09/30/2021,4001,Apache County,AZ,70.8,Donald Trump,REP,11442,False,35.39552646734953,-109.48882230843972
09/30/2021,16063,Lincoln County,ID,31.5,Donald Trump,REP,1469,True,43.00237269629252,-114.13827390348872
09/30/2021,16063,Lincoln County,ID,31.5,Joe Biden,DEM,414,False,43.00237269629252,-114.13827390348872
09/30/2021,8095,Phillips County,CO,43.8,Donald Trump,REP,1958,True,40.59397331723272,-102.35760124500776
09/30/2021,8095,Phillips County,CO,43.8,Joe Biden,DEM,486,False,40.59397331723272,-102.35760124500776
09/30/2021,5073,Lafayette County,AR,33.9,Donald Trump,REP,1757,True,33.24094545145252,-93.60705581045154
09/30/2021,5073,Lafayette County,AR,33.9,Joe Biden,DEM,839,False,33.24094545145252,-93.60705581045154
09/30/2021,22111,Union Parish,LA,39.7,Donald Trump,REP,8407,True,32.831844700923725,-92.37479320480212
09/30/2021,22111,Union Parish,LA,39.7,Joe Biden,DEM,2654,False,32.831844700923725,-92.37479320480212
09/30/2021,1121,Talladega County,AL,31.4,Donald Trump,REP,22235,True,33.38007938419927,-86.16588537343468
09/30/2021,1121,Talladega County,AL,31.4,Joe Biden,DEM,13138,False,33.38007938419927,-86.16588537343468
09/30/2021,4023,Santa Cruz County,AZ,88.6,Joe Biden,DEM,13138,True,31.526025213071254,-110.84658768144403
09/30/2021,4023,Santa Cruz County,AZ,88.6,Donald Trump,REP,6194,False,31.526025213071254,-110.84658768144403
09/30/2021,37037,Chatham County,NC,49.4,Joe Biden,DEM,26787,True,35.70257379227618,-79.25528760750436
09/30/2021,37037,Chatham County,NC,49.4,Donald Trump,REP,21186,False,35.70257379227618,-79.25528760750436
09/30/2021,47121,Meigs County,TN,58.5,Donald Trump,REP,4467,True,35.51282188817101,-84.81339167653267
09/30/2021,47121,Meigs County,TN,58.5,Joe Biden,DEM,1008,False,35.51282188817101,-84.81339167653267
09/30/2021,51001,Accomack County,VA,60.9,Donald Trump,REP,9172,True,37.76426023209735,-75.63327003791117
09/30/2021,51001,Accomack County,VA,60.9,Joe Biden,DEM,7578,False,37.76426023209735,-75.63327003791117
09/30/2021,18131,Pulaski County,IN,40.3,Donald Trump,REP,4246,True,41.04185367747528,-86.69879738685349
09/30/2021,18131,Pulaski County,IN,40.3,Joe Biden,DEM,1463,False,41.04185367747528,-86.69879738685349
09/30/2021,38037,Grant County,ND,18.1,Donald Trump,REP,1145,True,46.35828749360277,-101.63971383633763
09/30/2021,38037,Grant County,ND,18.1,Joe Biden,DEM,207,False,46.35828749360277,-101.63971383633763
09/30/2021,5111,Poinsett County,AR,37.4,Donald Trump,REP,5918,True,35.574014785872826,-90.6629767541616
09/30/2021,5111,Poinsett County,AR,37.4,Joe Biden,DEM,1424,False,35.574014785872826,-90.6629767541616
09/30/2021,19135,Monroe County,IA,40.9,Donald Trump,REP,2975,True,41.02979568679779,-92.86900423184778
09/30/2021,19135,Monroe County,IA,40.9,Joe Biden,DEM,1078,False,41.02979568679779,-92.86900423184778
09/30/2021,51595,Emporia city,VA,32.2,Joe Biden,DEM,1612,True,36.6953440180471,-77.53558946564446
09/30/2021,51595,Emporia city,VA,32.2,Donald Trump,REP,754,False,36.6953440180471,-77.53558946564446
09/30/2021,6013,Contra Costa County,CA,69.2,Joe Biden,DEM,416386,True,37.91912233692718,-121.92778819106958
09/30/2021,6013,Contra Costa County,CA,69.2,Donald Trump,REP,152877,False,37.91912233692718,-121.92778819106958
09/30/2021,45033,Dillon County,SC,37.8,Donald Trump,REP,6582,True,34.39149489308276,-79.37892526567698
09/30/2021,45033,Dillon County,SC,37.8,Joe Biden,DEM,6436,False,34.39149489308276,-79.37892526567698
09/30/2021,12023,Columbia County,FL,36.5,Donald Trump,REP,23836,True,30.22424804587699,-82.6215392879257
09/30/2021,12023,Columbia County,FL,36.5,Joe Biden,DEM,8914,False,30.22424804587699,-82.6215392879257
09/30/2021,29101,Johnson County,MO,34.0,Donald Trump,REP,15489,True,38.74405968958984,-93.80641474251073
09/30/2021,29101,Johnson County,MO,34.0,Joe Biden,DEM,6974,False,38.74405968958984,-93.80641474251073
09/30/2021,41029,Jackson County,OR,50.6,Donald Trump,REP,63869,True,42.43219220981444,-122.72849855992874
09/30/2021,41029,Jackson County,OR,50.6,Joe Biden,DEM,59478,False,42.43219220981444,-122.72849855992874
09/30/2021,26011,Arenac County,MI,44.8,Donald Trump,REP,5928,True,44.0646548706771,-83.89403739327561
09/30/2021,26011,Arenac County,MI,44.8,Joe Biden,DEM,2774,False,44.0646548706771,-83.89403739327561
09/30/2021,56021,Laramie County,WY,45.5,Donald Trump,REP,27891,True,41.30694427358085,-104.68949193051846
09/30/2021,56021,Laramie County,WY,45.5,Joe Biden,DEM,15217,False,41.30694427358085,-104.68949193051846
09/30/2021,55137,Waushara County,WI,39.0,Donald Trump,REP,9016,True,44.11312967517223,-89.24289699047547
09/30/2021,55137,Waushara County,WI,39.0,Joe Biden,DEM,4388,False,44.11312967517223,-89.24289699047547
09/30/2021,8021,Conejos County,CO,41.3,Donald Trump,REP,2286,True,37.20071264341812,-106.1916103166688
09/30/2021,8021,Conejos County,CO,41.3,Joe Biden,DEM,1959,False,37.20071264341812,-106.1916103166688
09/30/2021,42033,Clearfield County,PA,44.9,Donald Trump,REP,29203,True,41.00016621982116,-78.47414042921318
09/30/2021,42033,Clearfield County,PA,44.9,Joe Biden,DEM,9673,False,41.00016621982116,-78.47414042921318
09/30/2021,18155,Switzerland County,IN,27.6,Donald Trump,REP,3133,True,38.82619748042333,-85.03700185185556
09/30/2021,18155,Switzerland County,IN,27.6,Joe Biden,DEM,964,False,38.82619748042333,-85.03700185185556
09/30/2021,13227,Pickens County,GA,13.3,Donald Trump,REP,14110,True,34.46432655915882,-84.46555468723135
09/30/2021,13227,Pickens County,GA,13.3,Joe Biden,DEM,2824,False,34.46432655915882,-84.46555468723135
09/30/2021,21061,Edmonson County,KY,33.1,Donald Trump,REP,4828,True,37.20879862721897,-86.23842222167913
09/30/2021,21061,Edmonson County,KY,33.1,Joe Biden,DEM,1227,False,37.20879862721897,-86.23842222167913
09/30/2021,13071,Colquitt County,GA,19.1,Donald Trump,REP,11777,True,31.188376864146942,-83.76879848979921
09/30/2021,13071,Colquitt County,GA,19.1,Joe Biden,DEM,4190,False,31.188376864146942,-83.76879848979921
09/30/2021,22053,Jefferson Davis Parish,LA,31.2,Donald Trump,REP,11423,True,30.267702963521565,-92.81412241395238
09/30/2021,22053,Jefferson Davis Parish,LA,31.2,Joe Biden,DEM,3208,False,30.267702963521565,-92.81412241395238
09/30/2021,29019,Boone County,MO,54.0,Joe Biden,DEM,50064,True,38.99061664479628,-92.3096750113052
09/30/2021,29019,Boone County,MO,54.0,Donald Trump,REP,38646,False,38.99061664479628,-92.3096750113052
09/30/2021,55063,La Crosse County,WI,60.1,Joe Biden,DEM,37846,True,43.90657567582268,-91.1152154016196
09/30/2021,55063,La Crosse County,WI,60.1,Donald Trump,REP,28684,False,43.90657567582268,-91.1152154016196
09/30/2021,13047,Catoosa County,GA,16.0,Donald Trump,REP,25167,True,34.90362889994557,-85.1382495470056
09/30/2021,13047,Catoosa County,GA,16.0,Joe Biden,DEM,6932,False,34.90362889994557,-85.1382495470056
09/30/2021,5051,Garland County,AR,39.2,Donald Trump,REP,29069,True,34.57666777754009,-93.15041074296992
09/30/2021,5051,Garland County,AR,39.2,Joe Biden,DEM,14045,False,34.57666777754009,-93.15041074296992
09/30/2021,13099,Early County,GA,18.1,Donald Trump,REP,2710,True,31.322828065272223,-84.9036560198351
09/30/2021,13099,Early County,GA,18.1,Joe Biden,DEM,2450,False,31.322828065272223,-84.9036560198351
09/30/2021,22061,Lincoln Parish,LA,36.7,Donald Trump,REP,11311,True,32.60161626031195,-92.66483582632878
09/30/2021,22061,Lincoln Parish,LA,36.7,Joe Biden,DEM,7559,False,32.60161626031195,-92.66483582632878
09/30/2021,29107,Lafayette County,MO,40.0,Donald Trump,REP,12273,True,39.065554203834246,-93.7855032069516
09/30/2021,29107,Lafayette County,MO,40.0,Joe Biden,DEM,4472,False,39.065554203834246,-93.7855032069516
09/30/2021,19089,Howard County,IA,46.1,Donald Trump,REP,3127,True,43.35675952948708,-92.31720101184602
09/30/2021,19089,Howard County,IA,46.1,Joe Biden,DEM,1772,False,43.35675952948708,-92.31720101184602
09/30/2021,31051,Dixon County,NE,37.8,Donald Trump,REP,2335,True,42.4932126530821,-96.86775695385565
09/30/2021,31051,Dixon County,NE,37.8,Joe Biden,DEM,651,False,42.4932126530821,-96.86775695385565
09/30/2021,39013,Belmont County,OH,40.4,Donald Trump,REP,23560,True,40.01583732316737,-80.98846128518684
09/30/2021,39013,Belmont County,OH,40.4,Joe Biden,DEM,9138,False,40.01583732316737,-80.98846128518684
09/30/2021,37173,Swain County,NC,45.6,Donald Trump,REP,4161,True,35.48675460995758,-83.49278243023264
09/30/2021,37173,Swain County,NC,45.6,Joe Biden,DEM,2780,False,35.48675460995758,-83.49278243023264
09/30/2021,13013,Barrow County,GA,18.0,Donald Trump,REP,26804,True,33.99318851194388,-83.71273176520245
09/30/2021,13013,Barrow County,GA,18.0,Joe Biden,DEM,10453,False,33.99318851194388,-83.71273176520245
09/30/2021,55011,Buffalo County,WI,44.5,Donald Trump,REP,4834,True,44.37983087215831,-91.75445479681224
09/30/2021,55011,Buffalo County,WI,44.5,Joe Biden,DEM,2860,False,44.37983087215831,-91.75445479681224
09/30/2021,40015,Caddo County,OK,54.6,Donald Trump,REP,7013,True,35.17438242690788,-98.37514046680816
09/30/2021,40015,Caddo County,OK,54.6,Joe Biden,DEM,2670,False,35.17438242690788,-98.37514046680816
09/30/2021,30021,Dawson County,MT,33.2,Donald Trump,REP,3758,True,47.26638273499499,-104.8994978101652
09/30/2021,30021,Dawson County,MT,33.2,Joe Biden,DEM,962,False,47.26638273499499,-104.8994978101652
09/30/2021,55119,Taylor County,WI,30.9,Donald Trump,REP,7657,True,45.211593450821454,-90.50123901028836
09/30/2021,55119,Taylor County,WI,30.9,Joe Biden,DEM,2693,False,45.211593450821454,-90.50123901028836
09/30/2021,5105,Perry County,AR,45.7,Donald Trump,REP,3479,True,34.94736989254756,-92.93144274100722
09/30/2021,5105,Perry County,AR,45.7,Joe Biden,DEM,1012,False,34.94736989254756,-92.93144274100722
09/30/2021,49035,Salt Lake County,UT,56.5,Joe Biden,DEM,289906,True,40.66732280126721,-111.92360050559093
09/30/2021,49035,Salt Lake County,UT,56.5,Donald Trump,REP,230174,False,40.66732280126721,-111.92360050559093
09/30/2021,32033,White Pine County,NV,45.2,Donald Trump,REP,3403,True,39.442104310398406,-114.90154514702304
09/30/2021,32033,White Pine County,NV,45.2,Joe Biden,DEM,859,False,39.442104310398406,-114.90154514702304
09/30/2021,22101,St. Mary Parish,LA,38.5,Donald Trump,REP,14811,True,29.704657230058707,-91.44315054449582
09/30/2021,22101,St. Mary Parish,LA,38.5,Joe Biden,DEM,8055,False,29.704657230058707,-91.44315054449582
09/30/2021,55141,Wood County,WI,53.5,Donald Trump,REP,24308,True,44.455336607943565,-90.04156868779889
09/30/2021,55141,Wood County,WI,53.5,Joe Biden,DEM,16365,False,44.455336607943565,-90.04156868779889
09/30/2021,5131,Sebastian County,AR,42.0,Donald Trump,REP,31198,True,35.199660327844946,-94.27417847062952
09/30/2021,5131,Sebastian County,AR,42.0,Joe Biden,DEM,14487,False,35.199660327844946,-94.27417847062952
09/30/2021,37195,Wilson County,NC,43.3,Joe Biden,DEM,20754,True,35.70514620035894,-77.91866574431376
09/30/2021,37195,Wilson County,NC,43.3,Donald Trump,REP,19581,False,35.70514620035894,-77.91866574431376
09/30/2021,51101,King William County,VA,46.1,Donald Trump,REP,7320,True,37.7066094018178,-77.0885564111526
09/30/2021,51101,King William County,VA,46.1,Joe Biden,DEM,3260,False,37.7066094018178,-77.0885564111526
09/30/2021,41023,Grant County,OR,40.4,Donald Trump,REP,3545,True,44.49156164077548,-119.00731479480216
09/30/2021,41023,Grant County,OR,40.4,Joe Biden,DEM,929,False,44.49156164077548,-119.00731479480216
09/30/2021,39037,Darke County,OH,33.9,Donald Trump,REP,22004,True,40.13326864651459,-84.61940476303981
09/30/2021,39037,Darke County,OH,33.9,Joe Biden,DEM,4731,False,40.13326864651459,-84.61940476303981
09/30/2021,1133,Winston County,AL,18.8,Donald Trump,REP,10195,True,34.149199476400526,-87.37366306792178
09/30/2021,1133,Winston County,AL,18.8,Joe Biden,DEM,974,False,34.149199476400526,-87.37366306792178
09/30/2021,21095,Harlan County,KY,38.1,Donald Trump,REP,9367,True,36.85694550915255,-83.21799385909364
09/30/2021,21095,Harlan County,KY,38.1,Joe Biden,DEM,1494,False,36.85694550915255,-83.21799385909364
09/30/2021,13151,Henry County,GA,19.5,Joe Biden,DEM,73443,True,33.453002479672215,-84.15420611600409
09/30/2021,13151,Henry County,GA,19.5,Donald Trump,REP,48259,False,33.453002479672215,-84.15420611600409
09/30/2021,20131,Nemaha County,KS,47.4,Donald Trump,REP,4612,True,39.78341152357889,-96.0140804799972
09/30/2021,20131,Nemaha County,KS,47.4,Joe Biden,DEM,920,False,39.78341152357889,-96.0140804799972
09/30/2021,12109,St. Johns County,FL,61.5,Donald Trump,REP,110946,True,29.901641120442296,-81.44066458471889
09/30/2021,12109,St. Johns County,FL,61.5,Joe Biden,DEM,63850,False,29.901641120442296,-81.44066458471889
09/30/2021,36005,Bronx County,NY,56.2,Joe Biden,DEM,355374,True,40.85002315803155,-73.8659828715644
09/30/2021,36005,Bronx County,NY,56.2,Donald Trump,REP,67740,False,40.85002315803155,-73.8659828715644
09/30/2021,28119,Quitman County,MS,42.9,Joe Biden,DEM,2150,True,34.25139532462742,-90.28909958218333
09/30/2021,28119,Quitman County,MS,42.9,Donald Trump,REP,1026,False,34.25139532462742,-90.28909958218333
09/30/2021,37191,Wayne County,NC,42.0,Donald Trump,REP,30709,True,35.363964397077844,-78.00399646647885
09/30/2021,37191,Wayne County,NC,42.0,Joe Biden,DEM,24215,False,35.363964397077844,-78.00399646647885
09/30/2021,54079,Putnam County,WV,16.8,Donald Trump,REP,20034,True,38.50861836799542,-81.90899114146242
09/30/2021,54079,Putnam County,WV,16.8,Joe Biden,DEM,7878,False,38.50861836799542,-81.90899114146242
09/30/2021,16019,Bonneville County,ID,39.8,Donald Trump,REP,37805,True,43.38773727219922,-111.61479126751084
09/30/2021,16019,Bonneville County,ID,39.8,Joe Biden,DEM,14254,False,43.38773727219922,-111.61479126751084
09/30/2021,54007,Braxton County,WV,12.2,Donald Trump,REP,4120,True,38.69985460218355,-80.71925218802424
09/30/2021,54007,Braxton County,WV,12.2,Joe Biden,DEM,1457,False,38.69985460218355,-80.71925218802424
09/30/2021,38011,Bowman County,ND,33.2,Donald Trump,REP,1395,True,46.1126238417601,-103.52070014751476
09/30/2021,38011,Bowman County,ND,33.2,Joe Biden,DEM,228,False,46.1126238417601,-103.52070014751476
09/30/2021,21161,Mason County,KY,46.1,Donald Trump,REP,5477,True,38.59518639387623,-83.82408709096578
09/30/2021,21161,Mason County,KY,46.1,Joe Biden,DEM,2362,False,38.59518639387623,-83.82408709096578
09/30/2021,21105,Hickman County,KY,31.7,Donald Trump,REP,1714,True,36.678129569697646,-88.9761445546238
09/30/2021,21105,Hickman County,KY,31.7,Joe Biden,DEM,458,False,36.678129569697646,-88.9761445546238
09/30/2021,17183,Vermilion County,IL,32.6,Donald Trump,REP,20725,True,40.183416435897776,-87.7328147124891
09/30/2021,17183,Vermilion County,IL,32.6,Joe Biden,DEM,10323,False,40.183416435897776,-87.7328147124891
09/30/2021,36053,Madison County,NY,54.2,Donald Trump,REP,18408,True,42.912765911247554,-75.66964862787577
09/30/2021,36053,Madison County,NY,54.2,Joe Biden,DEM,14807,False,42.912765911247554,-75.66964862787577
09/30/2021,46109,Roberts County,SD,49.2,Donald Trump,REP,2404,True,45.62956820845965,-96.94609796409708
09/30/2021,46109,Roberts County,SD,49.2,Joe Biden,DEM,1828,False,45.62956820845965,-96.94609796409708
09/30/2021,29123,Madison County,MO,32.8,Donald Trump,REP,4584,True,37.47804673496675,-90.34502139066149
09/30/2021,29123,Madison County,MO,32.8,Joe Biden,DEM,1019,False,37.47804673496675,-90.34502139066149
09/30/2021,29089,Howard County,MO,38.4,Donald Trump,REP,3553,True,39.14250043944092,-92.69627275237794
09/30/2021,29089,Howard County,MO,38.4,Joe Biden,DEM,1413,False,39.14250043944092,-92.69627275237794
09/30/2021,19071,Fremont County,IA,45.4,Donald Trump,REP,2711,True,40.74556962436599,-95.60467613777904
09/30/2021,19071,Fremont County,IA,45.4,Joe Biden,DEM,1080,False,40.74556962436599,-95.60467613777904
09/30/2021,16045,Gem County,ID,32.4,Donald Trump,REP,7951,True,44.06154619190838,-116.39751661550372
09/30/2021,16045,Gem County,ID,32.4,Joe Biden,DEM,1803,False,44.06154619190838,-116.39751661550372
09/30/2021,5083,Logan County,AR,40.3,Donald Trump,REP,6441,True,35.21527067849378,-93.71634187499376
09/30/2021,5083,Logan County,AR,40.3,Joe Biden,DEM,1544,False,35.21527067849378,-93.71634187499376
09/30/2021,19007,Appanoose County,IA,41.1,Donald Trump,REP,4512,True,40.7431700905196,-92.8686187703517
09/30/2021,19007,Appanoose County,IA,41.1,Joe Biden,DEM,1891,False,40.7431700905196,-92.8686187703517
09/30/2021,12097,Osceola County,FL,60.7,Joe Biden,DEM,97297,True,28.062685620772758,-81.14947487580018
09/30/2021,12097,Osceola County,FL,60.7,Donald Trump,REP,73480,False,28.062685620772758,-81.14947487580018
09/30/2021,54077,Preston County,WV,31.9,Donald Trump,REP,11190,True,39.46932615166728,-79.66816176510684
09/30/2021,54077,Preston County,WV,31.9,Joe Biden,DEM,3163,False,39.46932615166728,-79.66816176510684
09/30/2021,42047,Elk County,PA,51.1,Donald Trump,REP,12140,True,41.425238176934805,-78.64914533777447
09/30/2021,42047,Elk County,PA,51.1,Joe Biden,DEM,4522,False,41.425238176934805,-78.64914533777447
09/30/2021,6055,Napa County,CA,66.3,Joe Biden,DEM,49817,True,38.50648544729432,-122.330518115176
09/30/2021,6055,Napa County,CA,66.3,Donald Trump,REP,20676,False,38.50648544729432,-122.330518115176
09/30/2021,55021,Columbia County,WI,58.8,Donald Trump,REP,16927,True,43.4666355066907,-89.33373880855484
09/30/2021,55021,Columbia County,WI,58.8,Joe Biden,DEM,16410,False,43.4666355066907,-89.33373880855484
09/30/2021,47123,Monroe County,TN,37.1,Donald Trump,REP,16783,True,35.44265530400897,-84.25274182730449
09/30/2021,47123,Monroe County,TN,37.1,Joe Biden,DEM,3764,False,35.44265530400897,-84.25274182730449
09/30/2021,47125,Montgomery County,TN,47.4,Donald Trump,REP,42187,True,36.49688793081359,-87.38281328262084
09/30/2021,47125,Montgomery County,TN,47.4,Joe Biden,DEM,32472,False,36.49688793081359,-87.38281328262084
09/30/2021,5109,Pike County,AR,36.7,Donald Trump,REP,3519,True,34.163521770981134,-93.65632702389284
09/30/2021,5109,Pike County,AR,36.7,Joe Biden,DEM,644,False,34.163521770981134,-93.65632702389284
09/30/2021,29161,Phelps County,MO,38.2,Donald Trump,REP,13480,True,37.877166731402376,-91.79233714515854
09/30/2021,29161,Phelps County,MO,38.2,Joe Biden,DEM,5637,False,37.877166731402376,-91.79233714515854
09/30/2021,20167,Russell County,KS,37.6,Donald Trump,REP,2765,True,38.91480564225413,-98.76238718952273
09/30/2021,20167,Russell County,KS,37.6,Joe Biden,DEM,591,False,38.91480564225413,-98.76238718952273
09/30/2021,20153,Rawlins County,KS,37.4,Donald Trump,REP,1253,True,39.78518765694615,-101.07585048736064
09/30/2021,20153,Rawlins County,KS,37.4,Joe Biden,DEM,214,False,39.78518765694615,-101.07585048736064
09/30/2021,27157,Wabasha County,MN,62.4,Donald Trump,REP,8153,True,44.284293928664745,-92.23027086288216
09/30/2021,27157,Wabasha County,MN,62.4,Joe Biden,DEM,4696,False,44.284293928664745,-92.23027086288216
09/30/2021,27031,Cook County,MN,71.0,Joe Biden,DEM,2496,True,47.90256750887125,-90.53463545723352
09/30/2021,27031,Cook County,MN,71.0,Donald Trump,REP,1203,False,47.90256750887125,-90.53463545723352
09/30/2021,40005,Atoka County,OK,30.1,Donald Trump,REP,4557,True,34.373729054340906,-96.037824297971
09/30/2021,40005,Atoka County,OK,30.1,Joe Biden,DEM,765,False,34.373729054340906,-96.037824297971
09/30/2021,40125,Pottawatomie County,OK,40.5,Donald Trump,REP,20240,True,35.20669943933506,-96.9483369197377
09/30/2021,40125,Pottawatomie County,OK,40.5,Joe Biden,DEM,7275,False,35.20669943933506,-96.9483369197377
09/30/2021,5009,Boone County,AR,32.0,Donald Trump,REP,13652,True,36.30859114677833,-93.09153441501978
09/30/2021,5009,Boone County,AR,32.0,Joe Biden,DEM,3064,False,36.30859114677833,-93.09153441501978
09/30/2021,13243,Randolph County,GA,15.8,Joe Biden,DEM,1671,True,31.76265514822153,-84.7541886427644
09/30/2021,13243,Randolph County,GA,15.8,Donald Trump,REP,1390,False,31.76265514822153,-84.7541886427644
09/30/2021,27001,Aitkin County,MN,52.8,Donald Trump,REP,6258,True,46.60822844382264,-93.41542609209836
09/30/2021,27001,Aitkin County,MN,52.8,Joe Biden,DEM,3607,False,46.60822844382264,-93.41542609209836
09/30/2021,30009,Carbon County,MT,42.5,Donald Trump,REP,4468,True,45.227386991883314,-109.0280600660154
09/30/2021,30009,Carbon County,MT,42.5,Joe Biden,DEM,2421,False,45.227386991883314,-109.0280600660154
09/30/2021,51089,Henry County,VA,36.2,Donald Trump,REP,16725,True,36.68277305748036,-79.87395941347785
09/30/2021,51089,Henry County,VA,36.2,Joe Biden,DEM,9127,False,36.68277305748036,-79.87395941347785
09/30/2021,26067,Ionia County,MI,39.7,Donald Trump,REP,20657,True,42.94509622175848,-85.07460483933049
09/30/2021,26067,Ionia County,MI,39.7,Joe Biden,DEM,10901,False,42.94509622175848,-85.07460483933049
09/30/2021,18065,Henry County,IN,46.4,Donald Trump,REP,15043,True,39.93106319830469,-85.39642519959389
09/30/2021,18065,Henry County,IN,46.4,Joe Biden,DEM,5544,False,39.93106319830469,-85.39642519959389
09/30/2021,8023,Costilla County,CO,53.6,Joe Biden,DEM,1311,True,37.27812432039779,-105.42823538375184
09/30/2021,8023,Costilla County,CO,53.6,Donald Trump,REP,741,False,37.27812432039779,-105.42823538375184
09/30/2021,30035,Glacier County,MT,69.6,Joe Biden,DEM,3610,True,48.70513799788921,-112.994736310289
09/30/2021,30035,Glacier County,MT,69.6,Donald Trump,REP,1884,False,48.70513799788921,-112.994736310289
09/30/2021,55093,Pierce County,WI,38.8,Donald Trump,REP,12815,True,44.71963001026696,-92.4224126956286
09/30/2021,55093,Pierce County,WI,38.8,Joe Biden,DEM,9796,False,44.71963001026696,-92.4224126956286
09/30/2021,26127,Oceana County,MI,45.9,Donald Trump,REP,8892,True,43.6409336429488,-86.26757844064224
09/30/2021,26127,Oceana County,MI,45.9,Joe Biden,DEM,4944,False,43.6409336429488,-86.26757844064224
09/30/2021,39145,Scioto County,OH,42.1,Donald Trump,REP,22609,True,38.80399918082426,-82.99282759277435
09/30/2021,39145,Scioto County,OH,42.1,Joe Biden,DEM,9080,False,38.80399918082426,-82.99282759277435
09/30/2021,28061,Jasper County,MS,41.9,Joe Biden,DEM,4341,True,32.01912853370288,-89.1188367207382
09/30/2021,28061,Jasper County,MS,41.9,Donald Trump,REP,4302,False,32.01912853370288,-89.1188367207382
09/30/2021,31113,Logan County,NE,17.8,Donald Trump,REP,407,True,41.56650349884408,-100.48284317543796
09/30/2021,31113,Logan County,NE,17.8,Joe Biden,DEM,38,False,41.56650349884408,-100.48284317543796
09/30/2021,49033,Rich County,UT,39.1,Donald Trump,REP,1157,True,41.63225554779118,-111.2444728275204
09/30/2021,49033,Rich County,UT,39.1,Joe Biden,DEM,180,False,41.63225554779118,-111.2444728275204
09/30/2021,18039,Elkhart County,IN,37.3,Donald Trump,REP,46972,True,41.59739348654994,-85.85873470418164
09/30/2021,18039,Elkhart County,IN,37.3,Joe Biden,DEM,26108,False,41.59739348654994,-85.85873470418164
09/30/2021,31055,Douglas County,NE,56.5,Joe Biden,DEM,150350,True,41.29534195940786,-96.15428468773784
09/30/2021,31055,Douglas County,NE,56.5,Donald Trump,REP,119159,False,41.29534195940786,-96.15428468773784
09/30/2021,27025,Chisago County,MN,48.8,Donald Trump,REP,21916,True,45.50246011376292,-92.9083313684216
09/30/2021,27025,Chisago County,MN,48.8,Joe Biden,DEM,11806,False,45.50246011376292,-92.9083313684216
09/30/2021,29225,Webster County,MO,38.0,Donald Trump,REP,14880,True,37.28089891009568,-92.87588214603504
09/30/2021,29225,Webster County,MO,38.0,Joe Biden,DEM,3573,False,37.28089891009568,-92.87588214603504
09/30/2021,31111,Lincoln County,NE,26.5,Donald Trump,REP,13071,True,41.04774160681442,-100.74529606162204
09/30/2021,31111,Lincoln County,NE,26.5,Joe Biden,DEM,3692,False,41.04774160681442,-100.74529606162204
09/30/2021,41053,Polk County,OR,55.4,Donald Trump,REP,23732,True,44.90353634440175,-123.41321718720438
09/30/2021,41053,Polk County,OR,55.4,Joe Biden,DEM,22917,False,44.90353634440175,-123.41321718720438
09/30/2021,6009,Calaveras County,CA,51.7,Donald Trump,REP,16518,True,38.20459548169672,-120.55412801084056
09/30/2021,6009,Calaveras County,CA,51.7,Joe Biden,DEM,10046,False,38.20459548169672,-120.55412801084056
09/30/2021,30103,Treasure County,MT,40.7,Donald Trump,REP,373,True,46.211453485541,-107.27163081484724
09/30/2021,30103,Treasure County,MT,40.7,Joe Biden,DEM,78,False,46.211453485541,-107.27163081484724
09/30/2021,28123,Scott County,MS,42.5,Donald Trump,REP,6285,True,32.406385450648344,-89.53763030730657
09/30/2021,28123,Scott County,MS,42.5,Joe Biden,DEM,4330,False,32.406385450648344,-89.53763030730657
09/30/2021,21117,Kenton County,KY,60.9,Donald Trump,REP,48129,True,38.93339565485879,-84.53331131636233
09/30/2021,21117,Kenton County,KY,60.9,Joe Biden,DEM,32271,False,38.93339565485879,-84.53331131636233
09/30/2021,29061,Daviess County,MO,27.9,Donald Trump,REP,3102,True,39.96076035341057,-93.98549167944816
